CPU Total ubuntu,User%,Sys%,Wait%,Idle%,Steal%,Busy,CPUs
2024-03-26 17:56:08,49.3,1.0,0.1,49.6,0.0,,8
2024-03-26 17:56:10,49.5,1.1,0.0,49.5,0.0,,8
2024-03-26 17:56:12,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:56:14,49.8,0.6,0.0,49.6,0.0,,8
2024-03-26 17:56:16,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 17:56:18,49.2,1.1,0.1,49.6,0.0,,8
2024-03-26 17:56:20,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 17:56:22,49.3,0.9,0.0,49.7,0.0,,8
2024-03-26 17:56:24,49.3,1.1,0.1,49.6,0.0,,8
2024-03-26 17:56:26,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 17:56:28,49.4,1.1,0.0,49.6,0.0,,8
2024-03-26 17:56:30,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 17:56:32,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 17:56:34,49.3,1.0,0.1,49.6,0.0,,8
2024-03-26 17:56:36,49.7,0.7,0.1,49.6,0.0,,8
2024-03-26 17:56:38,49.8,0.4,0.0,49.7,0.0,,8
2024-03-26 17:56:40,50.0,0.2,0.0,49.8,0.0,,8
2024-03-26 17:56:42,49.7,0.9,0.1,49.3,0.0,,8
2024-03-26 17:56:44,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:56:46,49.6,0.8,0.1,49.6,0.0,,8
2024-03-26 17:56:47,49.6,1.1,0.0,49.3,0.0,,8
2024-03-26 17:56:49,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 17:56:51,49.5,1.0,0.1,49.4,0.0,,8
2024-03-26 17:56:53,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:56:55,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 17:56:57,49.7,0.7,0.1,49.5,0.0,,8
2024-03-26 17:56:59,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 17:57:01,49.6,1.0,0.0,49.4,0.0,,8
2024-03-26 17:57:03,49.5,0.9,0.0,49.5,0.0,,8
2024-03-26 17:57:05,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 17:57:07,49.5,1.1,0.1,49.3,0.0,,8
2024-03-26 17:57:09,49.2,1.3,0.0,49.5,0.0,,8
2024-03-26 17:57:11,49.3,1.3,0.0,49.4,0.0,,8
2024-03-26 17:57:13,49.5,1.1,0.1,49.3,0.0,,8
2024-03-26 17:57:15,49.2,1.2,0.0,49.5,0.0,,8
2024-03-26 17:57:17,49.6,0.9,0.1,49.5,0.0,,8
2024-03-26 17:57:19,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 17:57:21,49.1,1.2,0.0,49.6,0.0,,8
2024-03-26 17:57:23,49.4,1.1,0.0,49.6,0.0,,8
2024-03-26 17:57:25,49.8,0.8,0.0,49.4,0.0,,8
2024-03-26 17:57:27,49.6,1.0,0.1,49.3,0.0,,8
2024-03-26 17:57:29,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:57:31,49.7,0.9,0.0,49.3,0.0,,8
2024-03-26 17:57:33,50.0,0.3,0.0,49.7,0.0,,8
2024-03-26 17:57:35,50.2,0.3,0.0,49.5,0.0,,8
2024-03-26 17:57:37,49.6,1.0,0.1,49.3,0.0,,8
2024-03-26 17:57:39,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:57:41,49.3,1.2,0.0,49.4,0.0,,8
2024-03-26 17:57:43,49.4,1.0,0.1,49.5,0.0,,8
2024-03-26 17:57:45,49.4,1.2,0.0,49.3,0.0,,8
2024-03-26 17:57:47,49.3,1.1,0.1,49.5,0.0,,8
2024-03-26 17:57:49,49.3,1.2,0.0,49.4,0.0,,8
2024-03-26 17:57:51,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 17:57:53,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 17:57:55,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 17:57:57,49.8,0.8,0.0,49.5,0.0,,8
2024-03-26 17:57:59,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 17:58:01,49.8,0.9,0.0,49.2,0.0,,8
2024-03-26 17:58:03,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 17:58:05,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:58:07,49.6,0.9,0.1,49.5,0.0,,8
2024-03-26 17:58:09,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 17:58:11,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 17:58:13,49.7,1.0,0.1,49.2,0.0,,8
2024-03-26 17:58:15,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 17:58:17,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 17:58:19,49.7,0.8,0.1,49.5,0.0,,8
2024-03-26 17:58:21,49.7,0.8,0.0,49.6,0.0,,8
2024-03-26 17:58:23,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 17:58:25,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:58:27,49.9,0.5,0.0,49.6,0.0,,8
2024-03-26 17:58:29,50.0,0.2,0.1,49.7,0.0,,8
2024-03-26 17:58:31,49.6,1.1,0.0,49.3,0.0,,8
2024-03-26 17:58:33,49.4,1.0,0.1,49.5,0.0,,8
2024-03-26 17:58:35,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 17:58:37,49.2,1.4,0.0,49.4,0.0,,8
2024-03-26 17:58:39,49.5,0.7,0.1,49.7,0.0,,8
2024-03-26 17:58:41,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:58:43,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 17:58:45,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:58:47,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:58:49,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 17:58:51,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 17:58:53,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 17:58:55,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:58:57,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 17:58:59,49.7,0.8,0.1,49.4,0.0,,8
2024-03-26 17:59:01,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 17:59:03,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 17:59:05,49.3,0.9,0.1,49.7,0.0,,8
2024-03-26 17:59:07,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 17:59:09,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 17:59:11,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 17:59:13,49.2,1.1,0.0,49.7,0.0,,8
2024-03-26 17:59:15,49.4,1.0,0.1,49.5,0.0,,8
2024-03-26 17:59:17,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:59:19,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 17:59:21,49.6,0.7,0.1,49.6,0.0,,8
2024-03-26 17:59:23,49.9,0.3,0.0,49.8,0.0,,8
2024-03-26 17:59:25,50.0,0.7,0.1,49.2,0.0,,8
2024-03-26 17:59:27,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 17:59:29,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 17:59:31,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 17:59:33,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:59:35,49.3,1.3,0.1,49.4,0.0,,8
2024-03-26 17:59:37,49.6,0.7,0.0,49.7,0.0,,8
2024-03-26 17:59:39,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 17:59:41,49.6,0.8,0.1,49.6,0.0,,8
2024-03-26 17:59:43,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:59:45,49.3,0.9,0.0,49.7,0.0,,8
2024-03-26 17:59:47,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 17:59:49,49.7,0.7,0.0,49.7,0.0,,8
2024-03-26 17:59:51,49.3,1.2,0.1,49.5,0.0,,8
2024-03-26 17:59:53,49.7,0.9,0.0,49.5,0.0,,8
2024-03-26 17:59:55,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 17:59:57,49.3,1.2,0.1,49.4,0.0,,8
2024-03-26 17:59:59,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:00:02,49.7,0.8,0.1,49.4,0.0,,8
2024-03-26 18:00:04,49.3,1.0,0.0,49.7,0.0,,8
2024-03-26 18:00:06,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 18:00:08,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:00:10,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:00:12,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 18:00:14,49.4,0.9,0.1,49.6,0.0,,8
2024-03-26 18:00:16,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:00:18,50.1,0.2,0.0,49.7,0.0,,8
2024-03-26 18:00:20,50.2,0.4,0.0,49.4,0.0,,8
2024-03-26 18:00:22,49.4,0.9,0.0,49.6,0.0,,8
2024-03-26 18:00:24,49.6,0.8,0.1,49.6,0.0,,8
2024-03-26 18:00:26,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 18:00:28,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:00:30,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:00:32,49.6,0.7,0.0,49.7,0.0,,8
2024-03-26 18:00:34,49.4,0.9,0.1,49.6,0.0,,8
2024-03-26 18:00:36,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 18:00:38,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:00:40,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:00:42,49.1,1.2,0.0,49.7,0.0,,8
2024-03-26 18:00:44,49.6,0.9,0.1,49.5,0.0,,8
2024-03-26 18:00:46,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 18:00:48,49.2,1.1,0.0,49.7,0.0,,8
2024-03-26 18:00:50,49.8,0.7,0.0,49.6,0.0,,8
2024-03-26 18:00:52,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 18:00:54,49.0,1.6,0.0,49.4,0.0,,8
2024-03-26 18:00:56,49.6,0.7,0.0,49.7,0.0,,8
2024-03-26 18:00:58,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:01:00,49.5,0.9,0.1,49.6,0.0,,8
2024-03-26 18:01:02,49.8,0.7,0.0,49.4,0.0,,8
2024-03-26 18:01:04,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 18:01:06,49.7,0.9,0.0,49.5,0.0,,8
2024-03-26 18:01:08,49.2,1.1,0.0,49.7,0.0,,8
2024-03-26 18:01:10,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:01:12,50.2,0.2,0.1,49.5,0.0,,8
2024-03-26 18:01:14,49.9,0.3,0.0,49.8,0.0,,8
2024-03-26 18:01:16,49.9,0.8,0.0,49.4,0.0,,8
2024-03-26 18:01:18,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:01:20,49.4,0.9,0.0,49.6,0.0,,8
2024-03-26 18:01:22,49.4,0.9,0.1,49.7,0.0,,8
2024-03-26 18:01:24,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:01:26,49.5,0.8,0.1,49.6,0.0,,8
2024-03-26 18:01:28,49.2,1.2,0.0,49.7,0.0,,8
2024-03-26 18:01:30,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 18:01:32,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 18:01:34,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:01:36,49.7,0.7,0.1,49.5,0.0,,8
2024-03-26 18:01:38,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:01:40,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 18:01:42,49.4,0.9,0.1,49.6,0.0,,8
2024-03-26 18:01:44,49.8,0.4,0.0,49.8,0.0,,8
2024-03-26 18:01:46,49.5,0.9,0.1,49.6,0.0,,8
2024-03-26 18:01:48,49.3,1.2,0.0,49.5,0.0,,8
2024-03-26 18:01:50,49.3,1.0,0.0,49.7,0.0,,8
2024-03-26 18:01:52,49.7,0.7,0.0,49.7,0.0,,8
2024-03-26 18:01:54,50.0,1.4,0.0,48.6,0.0,,8
2024-03-26 18:01:56,49.9,0.8,0.0,49.3,0.0,,8
2024-03-26 18:01:58,49.9,1.4,0.1,48.6,0.0,,8
2024-03-26 18:02:00,49.5,0.9,0.0,49.5,0.0,,8
2024-03-26 18:02:02,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:02:04,49.7,0.8,0.1,49.5,0.0,,8
2024-03-26 18:02:06,49.8,0.6,0.0,49.6,0.0,,8
2024-03-26 18:02:08,50.0,0.3,0.0,49.8,0.0,,8
2024-03-26 18:02:10,50.0,0.8,0.0,49.2,0.0,,8
2024-03-26 18:02:12,49.6,1.0,0.0,49.4,0.0,,8
2024-03-26 18:02:14,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 18:02:16,49.3,1.3,0.0,49.3,0.0,,8
2024-03-26 18:02:18,49.4,1.2,0.0,49.4,0.0,,8
2024-03-26 18:02:20,49.5,1.1,0.0,49.5,0.0,,8
2024-03-26 18:02:22,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:02:24,49.6,0.8,0.1,49.5,0.0,,8
2024-03-26 18:02:26,49.3,1.0,0.0,49.7,0.0,,8
2024-03-26 18:02:28,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 18:02:30,49.8,0.4,0.0,49.7,0.0,,8
2024-03-26 18:02:32,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 18:02:34,49.7,0.6,0.1,49.7,0.0,,8
2024-03-26 18:02:36,49.3,1.2,0.0,49.6,0.0,,8
2024-03-26 18:02:38,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:02:40,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 18:02:42,49.3,1.1,0.0,49.5,0.0,,8
2024-03-26 18:02:44,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:02:46,49.4,1.0,0.1,49.5,0.0,,8
2024-03-26 18:02:48,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 18:02:50,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 18:02:52,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 18:02:54,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 18:02:56,49.4,0.9,0.1,49.6,0.0,,8
2024-03-26 18:02:58,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:03:00,49.8,0.6,0.0,49.6,0.0,,8
2024-03-26 18:03:02,50.1,0.2,0.0,49.7,0.0,,8
2024-03-26 18:03:04,50.0,0.7,0.0,49.3,0.0,,8
2024-03-26 18:03:06,49.6,0.9,0.1,49.4,0.0,,8
2024-03-26 18:03:08,49.5,0.9,0.0,49.5,0.0,,8
2024-03-26 18:03:10,49.9,0.6,0.0,49.5,0.0,,8
2024-03-26 18:03:12,49.9,0.8,0.1,49.2,0.0,,8
2024-03-26 18:03:14,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:03:16,49.6,1.0,0.1,49.3,0.0,,8
2024-03-26 18:03:18,49.8,0.6,0.0,49.6,0.0,,8
2024-03-26 18:03:20,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:03:22,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 18:03:24,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:03:26,49.7,0.6,0.1,49.7,0.0,,8
2024-03-26 18:03:28,49.7,0.7,0.0,49.5,0.0,,8
2024-03-26 18:03:30,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:03:32,49.6,0.8,0.1,49.6,0.0,,8
2024-03-26 18:03:34,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 18:03:36,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 18:03:38,49.4,0.9,0.1,49.6,0.0,,8
2024-03-26 18:03:40,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 18:03:42,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 18:03:44,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 18:03:46,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 18:03:48,49.3,1.1,0.1,49.5,0.0,,8
2024-03-26 18:03:50,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:03:52,49.7,0.9,0.1,49.4,0.0,,8
2024-03-26 18:03:54,49.8,0.5,0.0,49.7,0.0,,8
2024-03-26 18:03:56,50.0,0.4,0.0,49.6,0.0,,8
2024-03-26 18:03:58,50.1,0.3,0.0,49.6,0.0,,8
2024-03-26 18:04:00,50.0,0.5,0.0,49.5,0.0,,8
2024-03-26 18:04:02,49.5,0.8,0.1,49.6,0.0,,8
2024-03-26 18:04:04,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:04:06,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 18:04:08,49.6,0.9,0.1,49.5,0.0,,8
2024-03-26 18:04:10,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:04:12,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 18:04:14,49.6,0.7,0.1,49.7,0.0,,8
2024-03-26 18:04:16,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:04:18,49.7,0.6,0.1,49.6,0.0,,8
2024-03-26 18:04:20,49.8,0.6,0.0,49.6,0.0,,8
2024-03-26 18:04:22,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 18:04:24,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:04:26,49.6,0.7,0.0,49.7,0.0,,8
2024-03-26 18:04:28,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:04:30,49.1,1.1,0.1,49.7,0.0,,8
2024-03-26 18:04:32,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:04:34,49.1,1.2,0.1,49.6,0.0,,8
2024-03-26 18:04:36,49.4,0.9,0.0,49.6,0.0,,8
2024-03-26 18:04:38,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 18:04:40,49.6,0.8,0.1,49.5,0.0,,8
2024-03-26 18:04:42,49.2,1.2,0.0,49.7,0.0,,8
2024-03-26 18:04:44,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 18:04:46,49.3,1.1,0.0,49.5,0.0,,8
2024-03-26 18:04:48,49.6,0.7,0.0,49.7,0.0,,8
2024-03-26 18:04:50,50.0,0.3,0.1,49.6,0.0,,8
2024-03-26 18:04:52,50.0,0.1,0.0,49.8,0.0,,8
2024-03-26 18:04:54,49.7,1.0,0.0,49.3,0.0,,8
2024-03-26 18:04:56,49.7,0.8,0.1,49.4,0.0,,8
2024-03-26 18:04:58,49.4,1.1,0.0,49.4,0.0,,8
2024-03-26 18:05:00,49.2,1.1,0.0,49.6,0.0,,8
2024-03-26 18:05:02,49.3,1.1,0.1,49.5,0.0,,8
2024-03-26 18:05:04,49.9,0.7,0.0,49.3,0.0,,8
2024-03-26 18:05:06,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 18:05:08,49.8,0.7,0.0,49.5,0.0,,8
2024-03-26 18:05:10,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:05:12,49.6,0.9,0.1,49.5,0.0,,8
2024-03-26 18:05:14,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 18:05:16,49.3,1.2,0.0,49.5,0.0,,8
2024-03-26 18:05:18,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 18:05:20,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:05:22,49.8,0.5,0.1,49.6,0.0,,8
2024-03-26 18:05:24,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 18:05:26,49.3,1.1,0.0,49.5,0.0,,8
2024-03-26 18:05:28,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:05:30,49.7,0.7,0.0,49.7,0.0,,8
2024-03-26 18:05:32,49.8,0.6,0.0,49.6,0.0,,8
2024-03-26 18:05:34,49.7,0.6,0.1,49.6,0.0,,8
2024-03-26 18:05:36,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 18:05:38,49.5,0.9,0.1,49.6,0.0,,8
2024-03-26 18:05:40,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:05:42,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:05:44,49.9,0.4,0.0,49.6,0.0,,8
2024-03-26 18:05:46,50.0,0.3,0.0,49.7,0.0,,8
2024-03-26 18:05:48,49.9,0.9,0.1,49.2,0.0,,8
2024-03-26 18:05:50,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 18:05:52,49.6,0.9,0.0,49.6,0.0,,8
2024-03-26 18:05:54,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:05:56,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:05:58,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 18:06:00,49.7,0.9,0.0,49.5,0.0,,8
2024-03-26 18:06:02,49.7,0.5,0.0,49.7,0.0,,8
2024-03-26 18:06:04,49.6,0.9,0.1,49.5,0.0,,8
2024-03-26 18:06:06,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:06:08,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:06:10,49.4,0.9,0.1,49.7,0.0,,8
2024-03-26 18:06:12,49.8,0.7,0.0,49.4,0.0,,8
2024-03-26 18:06:14,49.7,0.6,0.0,49.7,0.0,,8
2024-03-26 18:06:16,49.8,0.7,0.1,49.5,0.0,,8
2024-03-26 18:06:18,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:06:20,49.1,1.4,0.0,49.5,0.0,,8
2024-03-26 18:06:22,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 18:06:24,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 18:06:26,49.5,0.8,0.1,49.6,0.0,,8
2024-03-26 18:06:28,49.7,0.7,0.0,49.5,0.0,,8
2024-03-26 18:06:30,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 18:06:32,49.8,0.7,0.0,49.6,0.0,,8
2024-03-26 18:06:34,49.8,0.5,0.0,49.7,0.0,,8
2024-03-26 18:06:36,49.8,0.7,0.1,49.4,0.0,,8
2024-03-26 18:06:38,49.8,0.5,0.0,49.7,0.0,,8
2024-03-26 18:06:40,50.0,0.4,0.0,49.6,0.0,,8
2024-03-26 18:06:42,49.9,0.6,0.1,49.4,0.0,,8
2024-03-26 18:06:44,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 18:06:46,49.6,1.0,0.0,49.4,0.0,,8
2024-03-26 18:06:48,49.8,0.8,0.0,49.4,0.0,,8
2024-03-26 18:06:50,49.8,0.6,0.0,49.5,0.0,,8
2024-03-26 18:06:52,49.6,0.9,0.1,49.4,0.0,,8
2024-03-26 18:06:54,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 18:06:56,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:06:58,49.6,1.0,0.0,49.4,0.0,,8
2024-03-26 18:07:00,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:07:02,49.7,0.7,0.1,49.5,0.0,,8
2024-03-26 18:07:04,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 18:07:06,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:07:08,49.5,1.0,0.1,49.5,0.0,,8
2024-03-26 18:07:10,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 18:07:12,49.8,0.9,0.0,49.3,0.0,,8
2024-03-26 18:07:14,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:07:16,49.6,1.0,0.0,49.4,0.0,,8
2024-03-26 18:07:18,49.6,0.9,0.0,49.4,0.0,,8
2024-03-26 18:07:20,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:07:22,49.7,0.8,0.0,49.6,0.0,,8
2024-03-26 18:07:24,49.7,1.0,0.1,49.3,0.0,,8
2024-03-26 18:07:26,49.2,1.3,0.0,49.5,0.0,,8
2024-03-26 18:07:28,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 18:07:30,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 18:07:32,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 18:07:34,50.0,0.3,0.1,49.7,0.0,,8
2024-03-26 18:07:36,50.3,0.3,0.0,49.4,0.0,,8
2024-03-26 18:07:38,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 18:07:40,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:07:42,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 18:07:44,49.4,1.1,0.1,49.4,0.0,,8
2024-03-26 18:07:46,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 18:07:48,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 18:07:50,49.8,0.7,0.1,49.5,0.0,,8
2024-03-26 18:07:52,49.8,0.8,0.0,49.4,0.0,,8
2024-03-26 18:07:54,49.7,0.7,0.1,49.5,0.0,,8
2024-03-26 18:07:56,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:07:58,49.2,1.3,0.0,49.4,0.0,,8
2024-03-26 18:08:00,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 18:08:02,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 18:08:04,49.2,1.3,0.0,49.5,0.0,,8
2024-03-26 18:08:06,49.6,0.8,0.1,49.5,0.0,,8
2024-03-26 18:08:08,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 18:08:10,49.3,1.2,0.0,49.5,0.0,,8
2024-03-26 18:08:12,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 18:08:14,49.4,1.1,0.0,49.4,0.0,,8
2024-03-26 18:08:16,49.4,1.1,0.1,49.4,0.0,,8
2024-03-26 18:08:18,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 18:08:20,49.9,0.6,0.0,49.5,0.0,,8
2024-03-26 18:08:22,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 18:08:24,49.0,1.3,0.0,49.7,0.0,,8
2024-03-26 18:08:26,49.5,0.9,0.1,49.5,0.0,,8
2024-03-26 18:08:28,50.1,0.2,0.0,49.7,0.0,,8
2024-03-26 18:08:30,50.0,0.2,0.0,49.8,0.0,,8
2024-03-26 18:08:32,50.0,0.8,0.1,49.2,0.0,,8
2024-03-26 18:08:34,49.8,0.7,0.0,49.5,0.0,,8
2024-03-26 18:08:36,49.2,1.1,0.0,49.7,0.0,,8
2024-03-26 18:08:38,49.3,1.2,0.0,49.5,0.0,,8
2024-03-26 18:08:40,49.6,0.7,0.0,49.7,0.0,,8
2024-03-26 18:08:42,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 18:08:44,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 18:08:46,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 18:08:48,49.6,0.7,0.1,49.5,0.0,,8
2024-03-26 18:08:50,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 18:08:52,49.4,0.9,0.0,49.6,0.0,,8
2024-03-26 18:08:54,49.5,1.2,0.0,49.3,0.0,,8
2024-03-26 18:08:56,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 18:08:58,49.9,0.7,0.0,49.4,0.0,,8
2024-03-26 18:09:00,49.4,0.9,0.0,49.7,0.0,,8
