Processes ubuntu,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-03-27 02:52:56,5,0,952.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:58,5,0,1182.9,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:53:00,5,0,1062.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:02,5,0,959.6,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-27 02:53:04,5,0,973.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:06,5,0,1002.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:08,5,0,972.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:10,5,0,947.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:12,5,0,1073.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:14,5,0,1134.4,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:53:16,5,0,907.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:18,5,0,971.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:20,5,0,874.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:22,5,0,964.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:24,5,0,971.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:26,5,0,975.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:28,5,0,1033.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:30,5,0,1324.6,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:53:32,5,0,984.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:34,5,0,981.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:36,5,0,739.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:38,6,0,677.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:40,5,0,773.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:42,5,0,727.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:44,7,0,1214.6,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:53:46,5,0,1078.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:48,5,0,1018.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:50,5,0,1024.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:52,5,0,1173.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:54,5,0,1038.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:56,5,0,1000.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:53:58,5,0,1115.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:00,5,0,1320.7,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:54:02,5,0,1015.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:04,5,0,1124.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:06,5,0,1069.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:08,5,0,1094.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:10,5,0,1121.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:54:12,5,0,1015.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
